Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_Brand,Touchscreen,IPS,X_res,Y_res,PPI,SSD,HDD,Log_Price
1048.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,122010,Intel,0,1,1920,1080,127.33567457123111,128,1000,11.71185828756938
1049.0,Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.2,15339,Intel,0,0,1366,768,135.0942111925629,0,0,9.638153883748108
1050.0,Lenovo,Notebook,14.0,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16,256 SSD,Intel HD Graphics 520,Windows 7,1.1,139593,Intel,0,1,2560,1440,209.8006828649808,256,0,11.846486324786717
1051.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,1.91,52161,Intel,0,1,1920,1080,141.21199808219862,0,1000,10.862090368195899
1052.0,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.3,58288,Intel,1,1,1920,1080,141.21199808219862,256,0,10.973151519248345
1053.0,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.04,52161,Intel,0,0,1366,768,100.45466986113651,256,0,10.862090368195899
1054.0,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,1000 SSD,Intel HD Graphics 620,Windows 10,1.2,120093,Intel,1,0,3200,1800,276.053530085501,1000,0,11.696021721606755
1055.0,HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.31,37570,Intel,0,0,1366,768,100.45466986113651,0,500,10.533961138568015
1056.0,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500 HDD,Intel HD Graphics 620,No OS,1.96,26586,Intel,0,0,1366,768,100.45466986113651,0,500,10.188140040427545
1057.0,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8,1000 HDD,AMD Radeon R5,Windows 10,2.4,23922,AMD,0,0,1366,768,100.45466986113651,0,1000,10.08255381660941
1058.0,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,256 SSD,Intel HD Graphics 620,Windows 10,1.6,69210,Intel,1,1,1920,1080,165.6321180513006,256,0,11.144900639835909
1059.0,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,96916,Intel,0,0,1920,1080,141.21199808219862,256,1000,11.48159990292732
1061.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1000 HDD,Nvidia GeForce GTX 965M,No OS,4.0,53173,Intel,0,1,1920,1080,127.33567457123111,0,1000,10.881306027701488
1062.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics,Windows 10,2.25,29783,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.301693039915031
1063.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,2000 HDD,AMD Radeon R7 M445,Windows 10,2.32,52746,Intel,0,0,1920,1080,141.21199808219862,0,2000,10.873243219079233
1064.0,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,102777,Intel,0,0,1920,1080,141.21199808219862,256,1000,11.54031687156214
1065.0,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,77682,Intel,0,0,1920,1080,165.6321180513006,256,0,11.260378849286703
1066.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64,1000 SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788,Intel,0,1,1920,1080,127.33567457123111,1000,0,12.263341053320566
1067.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.62,42517,Intel,1,0,1920,1080,165.6321180513006,256,0,10.657659274933835
1068.0,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,70809,Intel,0,0,3840,2160,282.42399616439724,256,1000,11.167741390246988
1069.0,Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,256 Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,69264,Intel,0,1,2304,1440,226.41554716935852,0,0,11.145680569681762
1070.0,Dell,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.06,25679,Intel,0,0,1366,768,100.45466986113651,0,500,10.153428816235715
1071.0,HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.31,63882,Intel,0,0,1366,768,100.45466986113651,0,500,11.06479291054266
1072.0,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,63882,Intel,0,0,1920,1080,176.23257360658386,256,0,11.06479291054266
1073.0,HP,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.49,58075,Intel,0,0,1920,1080,165.6321180513006,256,0,10.96949055763861
1074.0,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.3,91294,Intel,1,1,1920,1080,176.23257360658386,256,0,11.42184034700846
1075.0,Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8,10000 HDD,AMD Radeon R5 M330,Windows 10,3.0,35111,Intel,0,0,1600,900,106.11306214269258,0,10000,10.466269750670861
1076.0,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4,1000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,52054,Intel,0,1,1920,1080,141.21199808219862,0,1000,10.860036920273846
1077.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,133146,Intel,0,0,1920,1080,127.33567457123111,256,1000,11.799201549484032
1078.0,Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,28771,Intel,0,0,1366,768,100.45466986113651,0,500,10.267123214370452
1079.0,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 7,2.31,50083,Intel,0,0,1920,1080,141.21199808219862,0,500,10.821436908133153
1080.0,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8,512 SSD,Intel HD Graphics 515,Windows 10,0.99,74538,Intel,1,1,2560,1440,234.9767648087785,512,0,11.219064341441731
1081.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,512 SSD    10000 Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,172627,Intel,0,1,1920,1080,127.33567457123111,512,0,12.058888476451864
1082.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64 Flash Storage,Intel HD Graphics 400,Windows 10,0.69,34433,Intel,1,1,1920,1200,224.17380907857276,0,0,10.446770685850653
1083.0,HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.3,109170,Intel,0,1,3840,2160,331.2642361026012,512,0,11.600661579274314
1084.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.18,39960,Intel,0,0,1920,1080,141.21199808219862,256,0,10.59563423276249
1085.0,HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 7,1.54,54931,Intel,0,0,1920,1080,157.3505121487356,0,500,10.913833131159125
1086.0,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,AMD FirePro W4190M,Windows 7,1.9,79653,Intel,0,0,1920,1080,141.21199808219862,256,0,11.285434979412322
1087.0,Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,180 SSD,Intel HD Graphics 520,Windows 7,1.7,63882,Intel,0,0,1920,1080,157.3505121487356,180,0,11.06479291054266
1088.0,HP,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4,32 Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,32767,Intel,0,0,3200,1800,276.053530085501,0,0,10.397177190355384
1089.0,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,500 HDD,AMD Radeon R5,Windows 10,2.4,20619,AMD,0,0,1366,768,100.45466986113651,0,500,9.933968259789715
1090.0,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,500 HDD,Intel HD Graphics,Linux,2.2,20965,Intel,0,0,1366,768,100.45466986113651,0,500,9.950609659604863
1091.0,HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000 HDD,Intel HD Graphics 520,No OS,1.86,18434,Intel,0,0,1366,768,100.45466986113651,0,1000,9.82195206455361
1092.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,85194,Intel,0,1,1920,1080,127.33567457123111,256,1000,11.352686287802413
1093.0,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256 SSD,AMD Radeon 530,Windows 10,1.4,43601,Intel,0,1,1920,1080,165.6321180513006,256,0,10.682835364853922
1094.0,HP,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 7,2.4,85194,Intel,0,0,1366,768,125.36742798669837,128,0,11.352686287802413
1095.0,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD    1000 HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,42570,Intel,0,0,1920,1080,141.21199808219862,256,1000,10.658905058822198
1096.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.36,34035,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.435144685882051
1097.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,85194,Intel,0,0,1920,1080,127.33567457123111,256,0,11.352686287802413
1098.0,HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1000 HDD,Intel HD Graphics 405,Windows 10,1.96,26640,Intel,0,0,1366,768,100.45466986113651,0,1000,10.190169124654325
1099.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,122490,Intel,0,1,1920,1080,127.33567457123111,128,1000,11.715784672981732
1100.0,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 7,1.5,60480,Intel,0,0,1366,768,125.36742798669837,0,500,11.010068010853415
1101.0,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 7,1.5,62176,Intel,0,0,1366,768,125.36742798669837,128,0,11.037724352177166
1102.0,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4,16 SSD,Intel HD Graphics,Chrome OS,2.2,11135,Intel,0,0,1366,768,100.45466986113651,16,0,9.317848579691468
1103.0,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1000 HDD,AMD FirePro W6150M,Windows 7,3.0,154458,Intel,0,1,1920,1080,127.33567457123111,0,1000,11.947677493703285
1104.0,Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,63882,Intel,0,0,1920,1080,141.21199808219862,512,0,11.06479291054266
1105.0,Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.5,75289,Intel,0,0,1366,768,125.36742798669837,256,0,11.229089320779604
1106.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,80516,Intel,0,0,1920,1080,127.33567457123111,128,1000,11.296211201420922
1107.0,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,256 SSD,Intel HD Graphics 520,Windows 10,2.1,46193,Intel,1,1,1920,1080,141.21199808219862,256,0,10.740583550438735
1108.0,HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,1000 HDD,AMD Radeon R4,Windows 10,2.1,21205,AMD,0,0,1920,1080,141.21199808219862,0,1000,9.96199228190869
1109.0,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.59,71341,Intel,0,1,1920,1080,141.21199808219862,128,1000,11.175226476196194
1110.0,HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8,256 SSD,Intel HD Graphics 515,Windows 10,1.16,90522,Intel,1,0,3200,1800,276.053530085501,256,0,11.41334819406813
1111.0,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,AMD Radeon R5 M315,Windows 7,2.24,40980,Intel,0,0,1366,768,100.45466986113651,0,500,10.62083942179289
1112.0,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,2.1,22857,Intel,0,0,1366,768,100.45466986113651,128,0,10.037012695141119
1113.0,HP,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512 SSD,Intel HD Graphics 520,Windows 10,1.16,104908,Intel,0,0,1920,1080,165.6321180513006,512,0,11.560839054584227
1114.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64 Flash Storage,Intel HD Graphics 400,Android,0.69,29250,Intel,1,1,1920,1200,224.17380907857276,0,0,10.283634852660002
1115.0,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,256 SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,73473,Intel,0,0,1920,1080,165.6321180513006,256,0,11.204673270773737
1116.0,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256 SSD    10000 Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,146519,Intel,0,1,1920,1080,127.33567457123111,256,0,11.894910391862636
1117.0,Razer,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.25,54825,Intel,1,0,3840,2160,352.4651472131677,256,0,10.91190157328609
1118.0,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.05,118601,Intel,0,0,1920,1080,165.6321180513006,512,0,11.68352019721342
1119.0,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 960M,Windows 10,3.52,69929,Intel,0,0,1920,1080,127.33567457123111,128,1000,11.155235720581366
1120.0,Vero,Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.35,10442,Intel,0,0,1920,1080,165.6321180513006,0,0,9.253591413970497
1121.0,HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.16,90043,Intel,0,0,1920,1080,165.6321180513006,256,0,11.40804261299072
1122.0,HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.43,80612,Intel,0,0,1920,1080,157.3505121487356,256,0,11.29740280078738
1123.0,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Linux,2.09,27899,Intel,0,0,1366,768,100.45466986113651,0,500,10.236346124873199
1124.0,Asus,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.0,23176,Intel,0,0,1366,768,100.45466986113651,0,1000,10.050872539449186
1125.0,Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.8,88924,Intel,1,1,1920,1080,157.3505121487356,256,0,11.395537351321883
1126.0,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64 Flash Storage,Intel HD Graphics 400,Windows 10,0.69,25521,Intel,1,1,1920,1200,224.17380907857276,0,0,10.147256921643994
1127.0,HP,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,100965,Intel,0,0,1366,768,125.36742798669837,256,0,11.522529201112922
1128.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1060,No OS,2.4,52693,Intel,0,1,1920,1080,141.21199808219862,128,1000,10.872237898382645
1129.0,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,60153,Intel,0,1,1920,1080,127.33567457123111,128,1000,11.004646595470813
1130.0,HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,2000 HDD,Intel HD Graphics 620,Windows 10,2.04,33513,Intel,0,0,1366,768,100.45466986113651,0,2000,10.419688702238957
1131.0,Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8,512 SSD,Nvidia Quadro M500M,Windows 7,1.8,109244,Intel,1,1,1920,1080,157.3505121487356,512,0,11.601339191541216
1132.0,Asus,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,14811,Intel,0,0,1366,768,111.93520355955211,0,0,9.603125426926972
1133.0,HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.84,40066,Intel,0,0,1920,1080,141.21199808219862,256,0,10.598283373341598
1134.0,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,2.23,32820,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.398793364644082
1135.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,10000 Hybrid,AMD Radeon R7 M360,Windows 10,2.5,58554,Intel,0,0,1920,1080,141.21199808219862,0,0,10.977704684369517
1136.0,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M3000M,Windows 7,3.0,210424,Intel,0,1,1920,1080,127.33567457123111,256,0,12.256879821781446
1137.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.5,41771,Intel,0,0,1366,768,100.45466986113651,0,1000,10.639957597831893
1138.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,127818,Intel,0,0,1920,1080,127.33567457123111,256,1000,11.758362656078258
1139.0,HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.88,115709,Intel,0,0,1920,1080,141.21199808219862,256,0,11.658833697537645
1140.0,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,2.8,130003,Intel,1,1,2560,1440,209.8006828649808,512,0,11.775312806094528
1141.0,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,60888,Intel,0,0,1920,1080,141.21199808219862,128,1000,11.016791389947228
1142.0,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.48,86793,Intel,1,0,1920,1080,165.6321180513006,256,0,11.371281252235155
1143.0,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,118761,Intel,0,1,1920,1080,141.21199808219862,256,0,11.684868349185795
1144.0,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.48,95850,Intel,1,0,2560,1440,220.84282406840083,256,0,11.47053974847379
1145.0,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.0,101178,Intel,0,0,1920,1080,141.21199808219862,256,0,11.52463662089824
1146.0,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,122381,Intel,0,0,1920,1080,176.23257360658386,256,0,11.714894408252961
1147.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2.18,53807,Intel,0,0,1920,1080,141.21199808219862,256,0,10.89315884921027
1148.0,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.88,84129,Intel,0,0,1920,1080,141.21199808219862,256,0,11.340106614107878
1149.0,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.27,124621,Intel,1,1,2560,1440,209.8006828649808,256,0,11.733032410460176
1150.0,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000 HDD,Intel HD Graphics 520,No OS,1.9,18061,Intel,0,0,1366,768,100.45466986113651,0,1000,9.801510196423664
1151.0,HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500 HDD,AMD Radeon R2 Graphics,Windows 10,1.86,15824,AMD,0,0,1366,768,100.45466986113651,0,500,9.669283053862493
1152.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,1000 HDD,AMD Radeon R5 M330,No OS,2.32,31914,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.370800063970373
1153.0,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882,Intel,0,0,1920,1080,141.21199808219862,0,1000,11.06479291054266
1154.0,Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8,256 SSD,Nvidia GeForce 960M,Windows 10,2.04,119916,Intel,1,1,3840,2160,282.42399616439724,256,0,11.694546776649789
1155.0,HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4,256 SSD,AMD Radeon 520,Windows 10,1.91,25515,AMD,0,0,1920,1080,141.21199808219862,256,0,10.147021793498071
1156.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536,Intel,0,0,1920,1080,127.33567457123111,256,1000,11.283965028334453
1157.0,Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,512 SSD,Intel HD Graphics 520,Windows 7,1.4,122490,Intel,0,0,1920,1080,157.3505121487356,512,0,11.715784672981732
1158.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,10000 Hybrid,AMD Radeon R5 M330,Windows 10,2.5,42010,Intel,0,0,1920,1080,141.21199808219862,0,0,10.645662964163428
1159.0,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,512 SSD,Intel HD Graphics 520,Windows 10,1.48,108744,Intel,1,0,2560,1440,220.84282406840083,512,0,11.596751775015084
1160.0,Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.7,79866,Intel,0,0,1920,1080,157.3505121487356,256,0,11.288105509275074
1161.0,MSI,Gaming,14.0,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 970M,Windows 10,1.7,94252,Intel,0,0,1920,1080,157.3505121487356,256,1000,11.453727325244264
1162.0,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,47898,Intel,0,1,1920,1080,141.21199808219862,0,1000,10.776829028873854
